Star_ID,ID,Label,X,Y,Z,Luminosity,colorb_v,absmag,appmag,texnum,Distance (light-years),dcalc,plx,plxerr,vx,vy,vz,speed,hipnum,created_at,updated_at,constellation_id,constellation_name,constellation_galaxy
54385,54385,HIP677 HD358 Gli Alp And  Alpheratz,-9.2585,23.2275,-16.141,102.16956,-0.005,-0.3,2.07,1,97.02,1,33.6,2.17,-9.351,-17.539,-19.974,28.178,677,49:15.4,49:15.4,1,North Arm,And
56255,56255,HIP2868 HD3321 Gli,-69.3824,123.4199,-78.8781,8.65824,0.095,2.38,8.43,1,528.36,1,6.17,17.5,0,0,0,0,2868,49:32.9,49:32.9,1,North Arm,And
57609,57609,HIP4436 HD5448 Gli Mu And,-21.3276,31.5326,-17.237,38.73598,0.144,0.75,3.86,1,136.23,1,23.93,5.1,-29.533,-11.297,4.888,31.995,4436,49:44.8,49:44.8,1,North Arm,And
60355,60355,HIP7607 HD9927 Gli 51And,-33.8738,39.2233,-12.4704,80.82289,1.038,-0.04,3.59,1,173.77,1,18.76,3.94,-29.304,2.589,-29.565,41.708,7607,50:13.4,50:13.4,1,North Arm,And
54385,54385,HIP677 HD358 Gli Alp And  Alpheratz,-9.2585,23.2275,-16.141,102.16956,-0.005,-0.3,2.07,1,97.02,1,33.6,2.17,-9.351,-17.539,-19.974,28.178,677,49:15.4,49:15.4,2,South Arm,And
56454,56454,HIP3092 HD3627 Gli Del And,-13.1293,22.8608,-16.434,36.86023,1.038,0.81,3.27,1,101.27,1,32.19,2.11,-10.342,-15.62,-8.701,20.656,3092,49:34.5,49:34.5,2,South Arm,And
58491,58491,HIP5447 HD6860 Gli Bet And  Mirach,-32.8276,43.3946,-27.8475,430.95648,1.416,-1.86,2.07,1,199.27,1,16.36,4.65,-44.606,-30.915,-29.621,61.83,5447,49:53.3,49:53.3,2,South Arm,And
62105,62105,HIP9640 HD12533 Gli Gam1 And  Almach,-75.3993,70.3985,-34.6332,1328.52295,-0.03,-3.08,2.1,1,354.73,1,9.19,7.94,-25.088,-16.112,-20.223,36.028,9640,50:30.0,50:30.0,2,South Arm,And
93490,93490,HIP46515 HD82150 Gli Eps Ant,-24.263,-209.2775,40.7934,561.34277,1.038,-2.15,4.51,1,699.57,1,4.66,12.23,-22.549,-20.323,-12.196,32.714,46515,55:47.9,55:47.9,3,Antlia,Ant
94562,94562,HIP47758 HD84367 Gli The Ant,-19.5405,-109.601,38.4611,131.88171,0.192,-0.58,4.78,1,383.98,1,8.49,8.6,-30.957,-4.534,-10.015,32.851,47758,55:57.7,55:57.7,3,Antlia,Ant
97538,97538,HIP51172 HD90610 Gli Alp Ant,-0.2233,-103.8908,42.794,190.20413,1.086,-0.97,4.28,1,366.29,1,8.9,7.64,-37.589,-15.879,-17.977,44.589,51172,56:25.1,56:25.1,3,Antlia,Ant
99513,99513,HIP53502 HD94890 Gli Iot Ant,8.8025,-56.5019,21.1679,41.71693,0.902,0.67,4.6,1,198.78,1,16.4,3.96,31.833,-27.704,7.157,42.803,53502,56:43.8,56:43.8,3,Antlia,Ant
115499,115499,HIP72370 HD129078 Gli Alp Aps,74.8756,-94.1569,-37.8178,362.62161,1.137,-1.67,3.83,1,411.1,1,7.93,6.68,3.027,-9.439,-2.124,10.138,72370,59:11.3,59:11.3,4,Apus,Aps
122058,122058,HIP80057 HD145388 Gli Del2 Aps,128.9902,-141.0549,-69.1118,250.07472,1.038,-1.27,5.27,1,662.6,1,4.92,11.99,10.012,-15.908,-7.504,20.239,80057,00:11.7,00:11.7,4,Apus,Aps
122950,122950,HIP81065 HD147675 Gli Gam Aps,31.0677,-33.6819,-17.1421,53.09312,0.902,0.41,3.86,1,159.49,1,20.44,2.59,5.771,-35.653,12.475,38.211,81065,00:19.6,00:19.6,4,Apus,Aps
123606,123606,HIP81852 HD149324 Gli Bet Aps,31.637,-32.562,-16.5786,36.85352,0.902,0.81,4.23,1,157.56,1,20.69,2.46,11.722,-79.196,27.168,84.543,81852,00:25.7,00:25.7,4,Apus,Aps
140976,140976,HIP102618 HD198001 Gli Eps Aqr  Al Bali,48.1826,37.2137,-35.2977,118.25292,0.046,-0.46,3.78,1,229.42,1,14.21,6.33,-8.772,-9.608,-7.816,15.177,102618,03:19.3,03:19.3,5,Main Branch,Aqr
144117,144117,HIP106278 HD204867 Gli Bet Aqr  Sadan Suud,99.0467,110.0904,-115.1958,1890.3645,0.54,-3.47,2.9,1,611.63,1,5.33,17.64,-7.453,2.068,-22.61,23.896,106278,03:52.8,03:52.8,5,Main Branch,Aqr
146506,146506,HIP109074 HD209750 Gli Alp Aqr  Sadal Melik,86.509,149.4078,-155.8102,2773.72241,0.603,-3.88,2.95,1,758.14,1,4.3,19.3,-6.441,0.918,-25.84,26.647,109074,04:18.5,04:18.5,5,Main Branch,Aqr
147664,147664,HIP110395 HD212061 Gli Gam Aqr  Sadachbia,15.7295,29.8074,-34.7082,51.91814,0.021,0.44,3.86,1,157.72,1,20.67,8.27,-31.434,-16.235,-2.585,35.473,110395,04:30.6,04:30.6,5,Main Branch,Aqr
148150,148150,HIP110960 HD213051 Gli,9.1325,19.9046,-22.9412,27.07397,0.342,1.14,3.65,1,103.39,1,31.53,4.76,-20.359,9.522,-28.284,36.127,110960,04:35.3,04:35.3,5,Main Branch,Aqr
148589,148589,HIP111497 HD213998 Gli Eta Aqr,14.9196,34.8813,-41.5636,59.51482,-0.005,0.29,4.04,1,183.46,1,17.77,4.61,-13.553,-10.574,-20.791,26.977,111497,04:39.6,04:39.6,5,Main Branch,Aqr
151324,151324,HIP114724 HD219215 Gli Phi Aqr,11.5439,33.4131,-58.229,73.88358,1.542,0.05,4.22,1,222.07,1,14.68,6.27,15.15,-16.419,-62.43,66.307,114724,05:06.4,05:06.4,5,Main Branch,Aqr
149811,149811,HIP112961 HD216386 Gli Lam Aqr,31.534,59.7878,-99.2097,360.33795,1.542,-1.67,3.73,1,391.36,1,8.33,13.57,-21.536,-4.642,18.824,28.977,112961,04:51.3,04:51.3,5,Main Branch,Aqr
149611,149611,HIP112716 HD216032 Gli Tau2 Aqr,37.2498,48.1333,-99.396,252.94455,1.137,-1.28,4.05,1,379.95,1,8.58,11.42,17.603,-2.243,-16.009,23.899,112716,04:49.5,04:49.5,5,Main Branch,Aqr
149954,149954,HIP113136 HD216627 Gli Del Aqr  Skat,15.5396,18.2454,-42.6515,91.41937,0.095,-0.18,3.27,1,159.49,1,20.44,11.06,17.728,8.495,-16.407,25.605,113136,04:52.9,04:52.9,5,Main Branch,Aqr
150989,150989,HIP114341 HD218594 Gli 88Aqr,21.7069,19.381,-65.4562,134.34737,0.946,-0.6,3.68,1,233.52,1,13.96,6.73,-15.38,2.69,-18.345,24.09,114341,05:03.1,05:03.1,5,Main Branch,Aqr
147901,147901,HIP110672 HD212571 Gli Pi Aqr,105.5604,237.1648,-257.2439,1246.4967,-0.226,-3.01,4.8,1,1191.42,2,2.96,23.99,-28.867,-3.732,-15.208,32.841,110672,04:32.9,04:32.9,6,Top of the Jug,Aqr
148150,148150,HIP110960 HD213051 Gli,9.1325,19.9046,-22.9412,27.07397,0.342,1.14,3.65,1,103.39,1,31.53,4.76,-20.359,9.522,-28.284,36.127,110960,04:35.3,04:35.3,6,Top of the Jug,Aqr
146506,146506,HIP109074 HD209750 Gli Alp Aqr  Sadal Melik,86.509,149.4078,-155.8102,2773.72241,0.603,-3.88,2.95,1,758.14,1,4.3,19.3,-6.441,0.918,-25.84,26.647,109074,04:18.5,04:18.5,7,Alpha branch,Aqr
147312,147312,HIP110003 HD211391 Gli The Aqr  Ancha,23.0696,31.185,-44.0372,57.41968,0.82,0.33,4.17,1,191.31,1,17.04,4.34,-29.705,-15.159,-12.521,35.622,110003,04:26.6,04:26.6,7,Alpha branch,Aqr
146847,146847,HIP109472 HD210424 Gli 38Aqr,76.127,82.6872,-130.3525,154.7561,-0.11,-0.75,5.43,1,561.1,1,5.81,12.91,-22.748,-1.794,-10.953,25.311,109472,04:22.1,04:22.1,7,Alpha branch,Aqr
146561,146561,HIP109139 HD209819 Gli Iot Aqr,24.99,23.719,-40.1544,41.79039,-0.03,0.67,4.29,1,172.49,1,18.9,5.03,-3.687,-8.53,-10.416,13.959,109139,04:19.1,04:19.1,7,Alpha branch,Aqr
133132,133132,HIP93244 HD176411 Gli Eps Aql,31.8384,34.496,4.1404,42.51178,0.991,0.65,4.02,1,153.63,1,21.22,3.63,-12.301,-38.939,1.478,40.862,93244,01:53.8,01:53.8,8,Wings,Aql
133569,133569,HIP93747 HD177724 Gli Zet Aql,17.4261,18.5924,1.4451,32.20113,0.021,0.96,2.99,1,83.21,1,39.18,1.84,-6.04,-19.106,-4.493,20.535,93747,01:57.9,01:57.9,8,Wings,Aql
136532,136532,HIP97278 HD186791 Gli Gam Aql  Tarazed,92.4618,105.3434,-17.4113,1264.54248,1.038,-3.03,2.72,1,460.45,1,7.08,10.59,-4.259,1.012,-9.999,10.915,97278,02:29.6,02:29.6,8,Wings,Aql
136845,136845,HIP97649 HD187642 Gli Alp Aql  Altair,3.4167,3.7606,-0.7964,10.19598,0.192,2.2,0.76,1,16.77,1,194.44,0.48,-32.303,-16.312,-2.867,36.301,97649,02:33.1,02:33.1,8,Wings,Aql
137170,137170,HIP98036 HD188512 Gli Bet Aql  Alshain,9.3231,9.697,-2.6377,4.78574,0.82,3.03,3.71,1,44.69,1,72.95,1.14,-1.058,-28.926,-10.402,30.758,98036,02:37.4,02:37.4,8,Wings,Aql
138327,138327,HIP99473 HD191692 Gli The Aql,62.5955,55.5349,-27.3248,304.25897,0.008,-1.48,3.24,1,286.97,1,11.36,8.1,-30.323,-15.155,-2.42,33.985,99473,02:49.1,02:49.1,8,Wings,Aql
136966,136966,HIP97804 HD187929 Gli Eta Aql,272.3183,236.175,-83.7006,3009.78662,0.423,-3.97,3.87,1,1206.38,2,2.78,32.73,-4.868,-7.338,-13.825,16.392,97804,02:34.4,02:34.4,8,Wings,Aql
135047,135047,HIP95501 HD182640 Gli Del Aql,11.7741,9.7467,-1.6418,8.30817,0.266,2.43,3.36,1,50.12,1,65.05,1.25,-36.008,-13.403,-10.852,39.924,95501,02:13.6,02:13.6,8,Wings,Aql
135047,135047,HIP95501 HD182640 Gli Del Aql,11.7741,9.7467,-1.6418,8.30817,0.266,2.43,3.36,1,50.12,1,65.05,1.25,-36.008,-13.403,-10.852,39.924,95501,02:13.6,02:13.6,9,Tail,Aql
133615,133615,HIP93805 HD177756 Gli Lam Aql,33.004,19.2549,-3.688,48.57184,-0.005,0.51,3.43,1,125.14,1,26.05,3.11,5.892,-10.227,-1.871,11.951,93805,01:58.3,01:58.3,9,Tail,Aql
133293,133293,HIP93429 HD176678 Gli 12Aql,39.7102,21.9906,-3.8796,39.73113,0.946,0.73,4.02,1,148.52,1,21.95,4.19,-31.287,-26.082,5.53,41.106,93429,01:55.2,01:55.2,9,Tail,Aql
129351,129351,HIP88714 HD165024 Gli The Ara,302.0472,-90.445,-77.5531,2837.61304,-0.196,-3.91,3.65,1,1058.51,2,3.22,22.05,15.262,-15.303,5.367,22.27,88714,01:18.9,01:18.9,10,main part,Ara
126929,126929,HIP85792 HD158427 Gli Alp Ara,69.3118,-24.1978,-11.4006,313.26358,-0.196,-1.51,2.84,1,242.2,1,13.46,7.06,0,0,0,0,85792,00:56.1,00:56.1,10,main part,Ara
126479,126479,HIP85258 HD157244 Gli Bet Ara,164.9273,-75.6246,-35.31,1939.12366,1.038,-3.49,2.84,1,602.59,1,5.41,14.05,15.015,-17.332,-1.317,22.969,85258,00:52.0,00:52.0,10,main part,Ara
126487,126487,HIP85267 HD157246 Gli Gam Ara,281.7043,-133.4951,-63.301,3724.9209,-0.226,-4.2,3.31,1,1036.99,2,2.87,26.13,14.675,-14.267,-6.768,21.557,85267,00:52.1,00:52.1,10,main part,Ara
124642,124642,HIP83081 HD152786 Gli Zet Ara,154.9859,-79.6487,-25.1252,1359.2627,1.137,-3.11,3.12,1,573.94,1,5.68,16.02,13.297,-25.399,3.704,28.908,83081,00:35.3,00:35.3,10,main part,Ara
124703,124703,HIP83153 HD152980 Gli Eps1 Ara,84.0852,-38.9485,-10.7009,160.55003,1.086,-0.79,4.06,1,304.1,1,10.72,7.37,14.275,-3.588,-0.18,14.72,83153,00:35.8,00:35.8,10,main part,Ara
126487,126487,HIP85267 HD157246 Gli Gam Ara,281.7043,-133.4951,-63.301,3724.9209,-0.226,-4.2,3.31,1,1036.99,2,2.87,26.13,14.675,-14.267,-6.768,21.557,85267,00:52.1,00:52.1,11,Delta Leg,Ara
126880,126880,HIP85727 HD158094 Gli Del Ara,48.7666,-26.7321,-14.233,92.87605,-0.03,-0.19,3.6,1,187.14,1,17.42,4.19,26.918,-30.248,-0.116,40.491,85727,00:55.6,00:55.6,11,Delta Leg,Ara
124642,124642,HIP83081 HD152786 Gli Zet Ara,154.9859,-79.6487,-25.1252,1359.2627,1.137,-3.11,3.12,1,573.94,1,5.68,16.02,13.297,-25.399,3.704,28.908,83081,00:35.3,00:35.3,12,Eta leg,Ara
124032,124032,HIP82363 HD151249 Gli Eta Ara,81.8261,-47.9401,-15.2983,222.38144,1.137,-1.14,3.77,1,313.16,1,10.41,6.63,19.891,-1.045,-19.375,27.787,82363,00:29.8,00:29.8,12,Eta leg,Ara
61409,61409,HIP8832 HD11502 Gli,-37.4254,28.6678,-41.2717,85.49371,0.046,-0.1,3.88,1,204.26,1,15.96,5.33,-23.123,-20.907,-25.742,40.428,8832,50:23.6,50:23.6,13,Aries,Ari
61472,61472,HIP8903 HD11636 Gli Bet Ari  Sheratan,-11.1157,8.6084,-11.6646,22.77143,0.144,1.33,2.64,1,59.55,1,54.74,1.37,-5.193,-9.378,-4.935,11.801,8903,50:24.2,50:24.2,13,Aries,Ari
62307,62307,HIP9884 HD12929 Gli Alp Ari  Hamal,-13.2892,9.4519,-11.9378,49.78983,0.991,0.48,2.01,1,65.89,1,49.48,2,-6.045,-22.358,0.349,23.163,9884,50:32.1,50:32.1,13,Aries,Ari
65159,65159,HIP13209 HD17573 Gli 41Ari,-38.2439,19.5052,-23.4123,66.77492,-0.03,0.16,3.61,1,159.41,1,20.45,3.86,-20.537,-17.881,-19.944,33.753,13209,51:03.0,51:03.0,13,Aries,Ari
75832,75832,HIP25428 HD35497 Gli Bet Tau  El Nath,-40.0664,1.4034,-2.6242,274.12604,-0.056,-1.37,1.65,1,130.98,1,24.89,3.54,-26.782,-25.85,-14.181,39.832,25428,52:49.7,52:49.7,14,Auriga,Aur
78300,78300,HIP28380 HD40312 Gli The Aur,-52.4836,5.2033,6.2232,190.67746,0.021,-0.98,2.65,1,173.13,1,18.83,4.3,-39.783,-16.259,5.689,43.352,28380,53:14.3,53:14.3,14,Auriga,Aur
78284,78284,HIP28360 HD40183 Gli Bet Aur  Menkalinan,-24.1709,5.3777,4.549,85.50303,0.071,-0.1,1.9,1,82.07,1,39.72,1.96,16.357,-0.402,-9.17,18.757,28360,53:14.1,53:14.1,14,Auriga,Aur
75160,75160,HIP24608 HD34029 Gli Alp Aur  Capella,-12.3062,3.8595,1.0302,120.71281,1.478,-0.48,0.08,1,42.18,1,77.29,1.15,-45.928,-9.74,-7.196,47.498,24608,52:43.5,52:43.5,14,Auriga,Aur
74139,74139,HIP23416 HD31964 Gli Eps Aur  Maaz,-1189.6996,368.5426,25.6257,73935.66406,0.266,-7.45,3.03,1,4061.11,2,1.6,72.5,-7.194,-9.089,-6.915,13.498,23416,52:33.3,52:33.3,14,Auriga,Aur
74441,74441,HIP23767 HD32630 Gli Eta Aur,-65.0634,17.0041,0.3191,187.66273,-0.167,-0.96,3.18,1,219.23,1,14.87,4.98,-21.771,-17.282,-4.189,28.11,23767,52:36.0,52:36.0,14,Auriga,Aur
74172,74172,HIP23453 HD32068 Gli Zet Aur  Sadatoni,-233.3292,62.439,-1.806,1513.55884,1.086,-3.22,3.69,1,787.44,1,4.14,19.57,-13.053,-21.8,-5.79,26.06,23453,52:33.6,52:33.6,14,Auriga,Aur
73783,73783,HIP23015 HD31398 Gli Iot Aur,-153.9794,25.519,-16.8436,1605.90979,1.038,-3.29,2.69,1,511.77,1,6.37,15.07,-25.031,-7.469,-8.069,27.339,23015,52:30.0,52:30.0,14,Auriga,Aur
111391,111391,HIP67459 HD120477 Gli Ups Boo,22.6897,-1.6622,71.7228,105.42654,1.137,-0.33,4.05,1,245.3,1,13.29,6.09,-37.133,-11.642,-4.262,39.147,67459,58:33.6,58:33.6,15,Lower part,Boo
111241,111241,HIP67275 HD120136 Gli Tau Boo,4.3273,-0.0802,14.9832,2.99235,0.451,3.53,4.5,1,50.84,1,64.12,1.09,-34.529,-19.826,-9.475,40.928,67275,58:32.3,58:32.3,15,Lower part,Boo
111778,111778,HIP67927 HD121370 Gli Eta Boo  Muphrid,3.2961,0.3052,10.8479,8.45976,0.54,2.41,2.68,1,36.97,1,88.17,0.85,10.851,-14.194,10.214,20.58,67927,58:37.2,58:37.2,15,Lower part,Boo
113236,113236,HIP69673 HD124897 Gli Alp Boo  Arcturus,3.8751,1.0431,10.5152,102.96394,0.991,-0.31,-0.05,1,36.69,1,88.85,0.83,34.72,-100.569,59.142,121.727,69673,58:50.5,58:50.5,15,Lower part,Boo
114972,114972,HIP71762 HD129174 Gli Pi1 Boo,43.1937,12.0942,86.3175,117.49352,-0.005,-0.45,4.49,1,317.12,1,10.28,8.85,-3.308,4.551,-8.909,10.536,71762,59:06.4,59:06.4,15,Lower part,Boo
114997,114997,HIP71795 HD129246 Gli Zet Boo,26.2582,5.0107,48.4557,73.12801,0.095,0.06,3.78,1,180.41,1,18.07,6.86,5.49,6.294,-15.704,17.787,71795,59:06.6,59:06.6,15,Lower part,Boo
113236,113236,HIP69673 HD124897 Gli Alp Boo  Arcturus,3.8751,1.0431,10.5152,102.96394,0.991,-0.31,-0.05,1,36.69,1,88.85,0.83,34.72,-100.569,59.142,121.727,69673,58:50.5,58:50.5,16,Upper part,Boo
114387,114387,HIP71053 HD127665 Gli Rho Boo,11.6884,12.6645,42.24,60.30022,1.038,0.27,3.57,1,148.72,1,21.92,3.7,-37.848,-5.796,-16.868,41.84,71053,59:00.9,59:00.9,16,Upper part,Boo
114408,114408,HIP71075 HD127762 Gli Gam Boo  Seginus,4.078,9.7307,23.8904,32.19802,0.192,0.96,3.04,1,85.14,1,38.29,1.91,-29.515,-15.231,-38.729,51.02,71075,59:01.1,59:01.1,16,Upper part,Boo
116512,116512,HIP73555 HD133208 Gli Bet Boo  Nekkar,12.7537,30.9722,58.1062,140.29582,0.82,-0.64,3.49,1,218.65,1,14.91,3.82,-3.614,-21.026,-6.181,22.212,73555,59:20.3,59:20.3,16,Upper part,Boo
117456,117456,HIP74666 HD135722 Gli Del Boo,11.2468,14.9864,30.4945,41.07213,0.82,0.69,3.46,1,116.68,1,27.94,2.18,20.15,-1.943,-10.07,22.61,74666,59:28.6,59:28.6,16,Upper part,Boo
115273,115273,HIP72105 HD129988 Gli,21.1755,17.3842,58.1807,368.5863,0.021,-1.69,2.35,1,209.65,1,15.55,5.02,-20.313,-12.223,-11.543,26.368,72105,59:09.1,59:09.1,16,Upper part,Boo
72710,72710,HIP21770 HD29875 Gli Alp Cae,-6.0961,-13.7926,-13.3392,5.27001,0.317,2.92,4.44,1,65.63,1,49.67,1.07,4.196,2.959,-14.596,15.472,21770,52:20.3,52:20.3,17,Caelum,Cae
72787,72787,HIP21861 HD29992 Gli Bet Cae,-10.4754,-18.0847,-18.1108,5.72194,0.342,2.83,5.04,1,90.15,1,36.16,1.66,-13.407,-1.531,2.84,13.79,21861,52:21.0,52:21.0,17,Caelum,Cae
67887,67887,HIP16281 HD21389 Gli,-1957.8573,1519.3127,89.3318,72250.26562,0.021,-7.42,4.55,1,8084.21,2,1.32,54.55,8.428,8.268,-24.185,26.913,16281,51:34.6,51:34.6,18,Camelopardalis,Cam
69281,69281,HIP17884 HD23475 Gli,-224.0793,187.8685,45.0088,1191.69897,1.478,-2.97,4.39,1,964.5,1,3.38,18.64,-8.861,-5.088,-17.124,19.941,17884,51:47.3,51:47.3,18,Camelopardalis,Cam
69349,69349,HIP17959 HD23401 Gli Gam Cam,-72.3343,69.0906,23.599,119.61187,0.071,-0.47,4.59,1,335.05,1,9.73,5.65,-18.176,-10.651,-8.855,22.852,17959,51:47.9,51:47.9,18,Camelopardalis,Cam
74225,74225,HIP23522 HD31910 Gli Bet Cam,-304.8155,179.062,71.1454,2466.42578,0.54,-3.76,4.03,1,1175.58,2,3.27,22.63,-15.298,-7.166,-21.875,27.638,23522,52:34.1,52:34.1,18,Camelopardalis,Cam
73807,73807,HIP23040 HD31278 Gli 7Cam,-103.2483,49.3243,13.4028,174.16487,0.046,-0.88,4.43,1,375.58,1,8.68,9.33,13.968,6.041,-9.389,17.881,23040,52:30.3,52:30.3,18,Camelopardalis,Cam
91381,91381,HIP44066 HD76756 Gli Alp Cnc  Acubens,-35.663,-26.3985,29.3873,43.46566,0.144,0.63,4.26,1,173.5,1,18.79,5.27,14.157,-1.715,1.835,14.378,44066,55:22.2,55:22.2,19,Lower part,Cnc
90390,90390,HIP42911 HD74442 Gli Del Cnc  Asellus Australis,-30.9209,-16.4584,22.6601,35.86443,0.902,0.84,3.94,1,136,1,23.97,3.46,-25.227,-51.576,10.222,58.318,42911,55:07.8,55:07.8,19,Lower part,Cnc
88322,88322,HIP40526 HD69267 Gli Bet Cnc  Tarf,-67.7277,-46.1193,34.8621,238.36391,1.086,-1.22,3.53,1,290.29,1,11.23,8.64,-32.803,-29.188,-8.792,44.781,40526,54:46.4,54:46.4,19,Lower part,Cnc
90390,90390,HIP42911 HD74442 Gli Del Cnc  Asellus Australis,-30.9209,-16.4584,22.6601,35.86443,0.902,0.84,3.94,1,136,1,23.97,3.46,-25.227,-51.576,10.222,58.318,42911,55:07.8,55:07.8,20,Upper part,Cnc
90296,90296,HIP42806 HD74198 Gli Gam Cnc  Asellus Borealis,-36.8711,-16.5437,26.9797,25.0674,0.046,1.23,4.66,1,158.41,1,20.58,4.23,-39.96,-16.828,-2.691,43.442,42806,55:06.9,55:06.9,20,Upper part,Cnc
90552,90552,HIP43103 HD74739 Gli Iot Cnc,-70.6334,-20.0978,54.4276,158.47667,0.82,-0.77,4.03,1,297.99,1,10.94,12.34,-23.631,-21.344,5.077,32.245,43103,55:09.2,55:09.2,20,Upper part,Cnc
107706,107706,HIP63125 HD112413 Gli Alp2 CVn,-3.1198,5.7935,33.1368,61.86094,0.021,0.25,2.89,1,110.14,1,29.6,3.51,-35.644,-15.673,-7.85,39.72,63125,57:58.2,57:58.2,21,Canes Venatici,CVn
106161,106161,HIP61317 HD109358 Gli Bet CVn  Chara,-1.5298,1.4707,8.0976,1.09536,0.54,4.63,4.24,1,27.29,1,119.46,0.69,-30.051,-5.252,-2.913,30.645,61317,57:44.5,57:44.5,21,Canes Venatici,CVn
79957,79957,HIP30324 HD44743 Gli Bet CMa  Murzim,-102.9869,-106.8687,-37.7418,2938.82446,-0.226,-3.95,1.98,1,499.23,1,6.53,10.11,-23.579,-23.216,-10.907,34.842,30324,53:29.4,53:29.4,22,Upper part,CMa
81614,81614,HIP32349 HD48915 Gli Alp CMa  Sirius,-1.7693,-1.9125,-0.4074,20.33483,0.021,1.45,-1.44,1,8.6,1,379.21,0.42,1.823,-5.934,-10.958,12.594,32349,53:44.5,53:44.5,22,Upper part,CMa
82446,82446,HIP33347 HD51309 Gli Iot CMa,-376.5588,-428.671,-66.8,4618.88428,-0.167,-4.44,4.36,1,1872.78,2,1.06,61.32,-28.867,-23.957,-9.103,38.602,33347,53:52.1,53:52.1,22,Upper part,CMa
83025,83025,HIP34045 HD53244 Gli Gam CMa  Muliphein,-81.8609,-91.7228,-9.4726,267.89108,-0.03,-1.34,4.11,1,401.97,1,8.11,7.77,-22.625,-30.437,-5.183,38.278,34045,53:57.4,53:57.4,22,Upper part,CMa
82295,82295,HIP33160 HD50778 Gli The CMa,-55.4076,-53.4731,-6.5412,108.17615,1.086,-0.36,4.08,1,251.93,1,12.94,6.72,-85.448,-54.135,-56.649,115.935,33160,53:50.7,53:50.7,22,Upper part,CMa
81614,81614,HIP32349 HD48915 Gli Alp CMa  Sirius,-1.7693,-1.9125,-0.4074,20.33483,0.021,1.45,-1.44,1,8.6,1,379.21,0.42,1.823,-5.934,-10.958,12.594,32349,53:44.5,53:44.5,23,Lower part,CMa
82969,82969,HIP33977 HD53138 Gli Omi2 CMa,-672.1219,-979.9384,-171.8226,69315.39062,-0.167,-7.38,3.02,1,3914.1,2,1.27,44.09,-29.213,-13.939,-6.248,32.966,33977,53:56.9,53:56.9,23,Lower part,CMa
83345,83345,HIP34444 HD54605 Gli Del CMa  Wezen,-352.3441,-573.1152,-97.7415,66495.64844,0.48,-7.33,1.83,1,2216.23,2,1.82,30.77,-20.761,-16.211,-9.215,27.905,34444,54:00.2,54:00.2,23,Lower part,CMa
82635,82635,HIP33579 HD52089 Gli Eps CMa  Adhara,-65.0939,-111.9814,-25.9513,3402.57837,-0.196,-4.1,1.5,1,430.65,1,7.57,7.53,-13.288,-22.926,-3.431,26.72,33579,53:53.9,53:53.9,23,Lower part,CMa
83345,83345,HIP34444 HD54605 Gli Del CMa  Wezen,-352.3441,-573.1152,-97.7415,66495.64844,0.48,-7.33,1.83,1,2216.23,2,1.82,30.77,-20.761,-16.211,-9.215,27.905,34444,54:00.2,54:00.2,24,left leg,CMa
83801,83801,HIP35037 HD56139 Gli Ome CMa,-143.0526,-241.9568,-35.2692,1550.42407,-0.196,-3.25,4.01,1,923.51,1,3.53,16.43,-17.095,-5.224,-13.347,22.308,35037,54:04.6,54:04.6,24,left leg,CMa
84490,84490,HIP35904 HD58350 Gli Eta CMa  Aludra,-446.8099,-862.5871,-110.4326,77697.73438,-0.11,-7.5,2.45,1,3187.29,2,1.02,55.88,-26.197,-1.909,-10.042,28.121,35904,54:11.2,54:11.2,24,left leg,CMa
83801,83801,HIP35037 HD56139 Gli Ome CMa,-143.0526,-241.9568,-35.2692,1550.42407,-0.196,-3.25,4.01,1,923.51,1,3.53,16.43,-17.095,-5.224,-13.347,22.308,35037,54:04.6,54:04.6,25,Tail,CMa
84097,84097,HIP35415 HD57061 Gli Tau CMa,-297.1787,-478.9412,-54.6976,4447.21094,-0.29,-4.4,4.37,1,1846.13,2,1.02,69.61,-24.556,-25.918,-5.299,36.094,35415,54:07.5,54:07.5,25,Tail,CMa
85620,85620,HIP37279 HD61421 Gli Alp CMi  Procyon,-2.8348,-1.8906,0.7881,6.56872,0.396,2.68,0.4,1,11.4,1,285.93,0.31,-5.913,-11.306,-14.524,19.332,37279,54:21.4,54:21.4,26,Canis Minor,CMi
84714,84714,HIP36188 HD58715 Gli Bet CMi  Gomeisa,-44.4765,-25.1839,10.5651,147.64166,-0.03,-0.7,2.89,1,170.15,1,19.16,4.44,-22.763,-14.042,-9.448,28.366,36188,54:13.1,54:13.1,26,Canis Minor,CMi
138805,138805,HIP100064 HD192947 Gli Alp2 Cap,25.9002,15.622,-13.9821,31.87631,0.743,0.97,3.58,1,108.63,1,30.01,3.03,-5.206,1.966,-8.298,9.991,100064,02:53.9,02:53.9,27,Upper part,Cap
139036,139036,HIP100345 HD193495 Gli Bet Cap  Dabih,82.5396,46.0346,-46.8527,520.45526,0.144,-2.07,3.05,1,343.88,1,9.48,10.02,0,0,0,0,100345,02:56.4,02:56.4,27,Upper part,Cap
142301,142301,HIP104139 HD200761 Gli The Cap,32.9799,20.0621,-29.3945,42.64263,0.046,0.65,4.08,1,158.18,1,20.61,4.46,-9.673,-7.282,-16.691,20.62,104139,03:33.0,03:33.0,27,Upper part,Cap
